CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Months_on_book,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct
756488883,Existing Customer,41,M,2,Uneducated,Single,$80K - $120K,34,2196,1619,2040,65
708414033,Existing Customer,50,M,4,Graduate,Married,$40K - $60K,38,2845,1153,3730,66
756727233,Existing Customer,49,M,2,High School,Single,$120K +,42,21144,1190,4895,66
720340383,Existing Customer,45,F,2,Graduate,Married,Less than $40K,25,3518,2035,4034,82
771453033,Existing Customer,47,M,3,High School,Married,$60K - $80K,35,17343,1280,3170,57
708747708,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,33,3498,0,2512,56
712460433,Existing Customer,39,M,2,Uneducated,Single,$40K - $60K,25,9121,1426,4112,80
719801508,Existing Customer,36,M,1,Uneducated,Unknown,$120K +,23,20230,798,4314,82
713657733,Existing Customer,47,M,4,Unknown,Single,$60K - $80K,36,9132,800,3809,71
709955958,Existing Customer,41,F,1,High School,Single,Less than $40K,33,8054,1023,3374,45
719513733,Existing Customer,48,M,3,Doctorate,Married,$80K - $120K,41,8739,0,4276,69
719651358,Existing Customer,46,F,4,Uneducated,Single,Unknown,33,24949,1749,4092,77
718917408,Existing Customer,46,F,3,Graduate,Married,$40K - $60K,38,3115,1136,3704,70
808753758,Existing Customer,52,M,2,Uneducated,Divorced,$120K +,47,29695,1525,4109,71
711699183,Existing Customer,56,M,2,Uneducated,Divorced,$60K - $80K,50,7261,1079,3723,58
772565883,Existing Customer,41,M,0,High School,Single,$80K - $120K,31,33472,2517,4719,70
717203958,Existing Customer,51,M,3,Graduate,Married,$40K - $60K,36,11512,988,1842,32
769701258,Existing Customer,26,F,0,Unknown,Unknown,Unknown,18,12463,1319,3996,71
714933783,Existing Customer,51,M,2,Graduate,Married,$60K - $80K,37,8511,0,3775,62
717650133,Existing Customer,41,M,5,Graduate,Single,$60K - $80K,28,4821,1426,3571,58
708707808,Existing Customer,57,M,2,Graduate,Unknown,$60K - $80K,45,2480,1584,3438,66
717331758,Existing Customer,44,M,4,Graduate,Married,$120K +,32,34516,2517,4228,83
801385458,Existing Customer,52,M,1,Uneducated,Married,$120K +,46,8596,2019,4017,80
710605458,Existing Customer,49,M,2,High School,Married,$60K - $80K,39,7223,1963,4127,70
719570733,Existing Customer,52,M,2,Unknown,Single,$60K - $80K,39,1629,978,3766,83
708646233,Existing Customer,44,F,1,Unknown,Divorced,Unknown,36,17116,1289,3632,50
766006758,Existing Customer,63,M,1,High School,Married,$60K - $80K,56,7216,2321,1734,38
710695083,Existing Customer,44,M,3,College,Single,$60K - $80K,32,28397,1421,1635,31
795991758,Existing Customer,47,F,3,Unknown,Married,$40K - $60K,41,7553,660,4079,67
709381383,Existing Customer,49,M,4,Graduate,Married,$60K - $80K,36,2952,2517,3830,77
810321933,Existing Customer,35,M,3,High School,Unknown,$80K - $120K,30,11229,1054,1898,36
716235783,Existing Customer,45,M,3,College,Married,$40K - $60K,39,7109,866,4047,75
758833758,Existing Customer,45,M,4,Unknown,Married,$40K - $60K,38,1862,845,3520,68
713579733,Existing Customer,36,M,2,College,Single,$60K - $80K,22,4511,754,2597,71
804649833,Existing Customer,42,M,3,Post-Graduate,Married,$40K - $60K,29,2533,1126,3436,74
780971583,Existing Customer,46,M,1,Graduate,Divorced,$120K +,30,2016,797,3772,62
788747358,Existing Customer,50,M,0,High School,Divorced,$40K - $60K,29,5530,2034,4836,68
713199558,Existing Customer,57,F,3,Doctorate,Single,Less than $40K,44,1737,813,3669,58
713777883,Existing Customer,46,F,0,Graduate,Divorced,Unknown,36,6853,1679,3543,52
771081558,Existing Customer,55,M,2,High School,Divorced,$120K +,42,34516,1190,2862,78
710229333,Existing Customer,38,M,2,College,Single,$40K - $60K,20,11068,1254,3812,64
720406233,Existing Customer,35,F,2,Graduate,Married,Less than $40K,36,5546,1829,1770,46
712052058,Existing Customer,57,M,3,Graduate,Single,$40K - $60K,48,9426,1574,4212,75
715278708,Existing Customer,55,M,2,Unknown,Single,$60K - $80K,36,1594,927,3851,65
827049558,Existing Customer,47,M,2,Graduate,Unknown,$80K - $120K,43,2158,1170,4421,89
710248233,Existing Customer,37,M,3,College,Single,$40K - $60K,28,3490,1421,3392,80
712146558,Existing Customer,48,F,5,Uneducated,Married,Less than $40K,30,2364,1619,3230,65
715179933,Existing Customer,49,F,2,High School,Married,Unknown,36,15704,0,4253,91
709215708,Existing Customer,49,M,2,Post-Graduate,Unknown,$60K - $80K,36,18253,2517,3737,73
710668458,Existing Customer,48,F,4,Graduate,Married,Less than $40K,36,3696,0,3405,76
718828083,Existing Customer,52,M,1,Graduate,Single,$40K - $60K,43,8748,2284,3533,73
720781158,Existing Customer,44,F,2,Uneducated,Divorced,$40K - $60K,27,5608,1243,3829,74
716938383,Existing Customer,41,M,4,Unknown,Married,$80K - $120K,28,34516,0,3811,61
709976358,Existing Customer,51,F,1,Unknown,Single,Less than $40K,42,3236,0,3952,80
715688958,Existing Customer,45,F,2,Post-Graduate,Single,Less than $40K,36,2736,2043,4550,84
721493883,Existing Customer,49,F,4,Unknown,Single,Less than $40K,35,5195,0,3313,69
709830783,Existing Customer,47,M,5,Unknown,Single,$120K +,36,34516,1686,4039,72
715354983,Existing Customer,44,M,3,Graduate,Married,$40K - $60K,35,6327,0,3653,77
713532858,Existing Customer,42,M,2,Doctorate,Unknown,$80K - $120K,36,4728,1386,4077,70
721295658,Existing Customer,62,M,1,Unknown,Single,$80K - $120K,55,34516,2517,3975,63
720313083,Existing Customer,32,M,1,Unknown,Single,$120K +,18,6276,2289,2637,68
720724008,Existing Customer,43,M,2,Graduate,Single,$80K - $120K,36,13430,2356,3717,67
712828533,Existing Customer,62,M,1,Graduate,Single,$60K - $80K,36,2796,0,4820,74
717007458,Existing Customer,46,M,2,Graduate,Married,$40K - $60K,38,2457,1051,3256,71
710728458,Existing Customer,62,F,1,Unknown,Single,Less than $40K,36,7075,1396,4409,75
717720108,Existing Customer,42,M,2,Graduate,Married,$80K - $120K,31,12386,980,3274,69
720648483,Existing Customer,39,M,4,College,Single,$80K - $120K,31,32210,1115,1821,53
770146008,Existing Customer,59,M,1,Graduate,Single,$40K - $60K,53,2136,1502,1908,37
714829683,Existing Customer,43,M,2,Doctorate,Single,$80K - $120K,36,10851,1101,3688,65
717015333,Existing Customer,52,M,1,Unknown,Divorced,$120K +,41,2717,1953,3974,70
757837458,Existing Customer,59,F,2,High School,Single,Unknown,52,3578,663,4065,79
719240358,Existing Customer,60,M,1,Unknown,Single,$60K - $80K,50,10698,1790,4095,67
719036883,Existing Customer,48,F,1,Uneducated,Divorced,Less than $40K,38,4668,0,4163,77
714000108,Existing Customer,40,F,3,College,Divorced,Unknown,36,6772,0,3658,66
720786033,Existing Customer,55,M,1,College,Single,$80K - $120K,42,10696,1206,2489,38
708917133,Existing Customer,48,M,3,High School,Single,$80K - $120K,35,11851,0,4498,73
818929158,Existing Customer,36,M,2,Doctorate,Single,$40K - $60K,31,11558,0,2220,53
709513458,Existing Customer,49,M,3,High School,Unknown,$60K - $80K,36,9551,1833,3213,52
717705858,Existing Customer,40,M,2,High School,Unknown,$80K - $120K,32,29923,0,2528,52
827695683,Existing Customer,40,M,3,Uneducated,Single,$120K +,36,34516,1329,3906,77
819189108,Existing Customer,63,M,0,College,Single,$80K - $120K,56,9033,0,4456,85
714901383,Existing Customer,44,M,2,High School,Married,$80K - $120K,38,9183,2191,4503,69
718500633,Existing Customer,45,F,4,Unknown,Married,Less than $40K,36,7924,1896,3270,58
713516433,Existing Customer,36,F,3,College,Single,Less than $40K,36,5383,737,2934,80
715140933,Existing Customer,45,F,3,Graduate,Single,$40K - $60K,39,21425,1459,3704,60
712642533,Existing Customer,38,M,3,Unknown,Unknown,$80K - $120K,26,32866,2098,3788,76
721498008,Existing Customer,44,F,3,Uneducated,Single,Less than $40K,35,1438.3,0,3966,57
717189183,Existing Customer,35,M,1,Doctorate,Single,$40K - $60K,24,10467,1961,2665,65
708902883,Existing Customer,55,M,2,Graduate,Single,$120K +,36,12856,0,3364,61
715628733,Existing Customer,40,F,4,Unknown,Single,Less than $40K,36,7587,0,3157,59
716613933,Existing Customer,51,F,3,High School,Single,$40K - $60K,36,3417,1482,3651,60
712709508,Existing Customer,48,F,2,Unknown,Single,Unknown,40,8012,0,2645,63
720026058,Existing Customer,49,M,3,Graduate,Married,$80K - $120K,36,21378,1284,3526,64
756397458,Existing Customer,54,F,1,Graduate,Single,Less than $40K,47,12873,0,3170,70
712644483,Existing Customer,46,M,3,High School,Single,$60K - $80K,39,20229,1217,4270,62
814489683,Existing Customer,34,F,2,Unknown,Single,Less than $40K,29,5387,795,2596,59
789111483,Existing Customer,46,M,3,Graduate,Unknown,$80K - $120K,34,16546,1850,4255,75
709573533,Existing Customer,48,M,3,Uneducated,Married,$40K - $60K,34,11191,0,3914,71
807137808,Existing Customer,45,M,3,High School,Divorced,$60K - $80K,40,17576,0,3494,67
711861258,Existing Customer,65,F,1,Uneducated,Single,Less than $40K,36,4182,0,4046,57
716660583,Existing Customer,45,M,0,Graduate,Single,$40K - $60K,37,10271,1746,3696,72
717222033,Existing Customer,40,F,3,Unknown,Single,Less than $40K,28,1647,1198,4272,76
716617608,Existing Customer,50,F,1,High School,Single,Less than $40K,36,1560,995,1936,58
716786808,Existing Customer,40,M,5,Post-Graduate,Single,$60K - $80K,30,1659,0,3838,66
718882008,Existing Customer,38,M,1,High School,Single,$120K +,27,22487,889,4960,73
770975133,Existing Customer,36,M,0,Graduate,Unknown,Less than $40K,23,5403,1854,4382,74
715234008,Existing Customer,54,F,1,High School,Single,$40K - $60K,36,4717,1590,4216,67
709326183,Existing Customer,50,M,2,High School,Single,$60K - $80K,40,5180,1211,3447,74
712319958,Existing Customer,41,M,4,High School,Married,$80K - $120K,29,12154,2517,3853,71
712198983,Existing Customer,46,M,4,Graduate,Married,$60K - $80K,36,3258,0,3169,67
772103208,Existing Customer,44,F,5,High School,Unknown,Unknown,33,13349,0,3534,78
718737708,Existing Customer,45,M,4,Graduate,Single,$80K - $120K,33,31458,1202,4202,66
821351958,Existing Customer,40,F,4,College,Married,Less than $40K,36,1438.3,0,3308,54
716142858,Existing Customer,46,F,4,Uneducated,Married,Less than $40K,36,10961,1391,3914,77
826079508,Existing Customer,48,M,2,Unknown,Unknown,$60K - $80K,44,8904,1886,3654,65
773236983,Existing Customer,47,M,4,High School,Married,$40K - $60K,40,2498,2258,1839,29
826717533,Existing Customer,42,M,3,Graduate,Unknown,$80K - $120K,38,16105,724,4631,76
789334458,Existing Customer,43,F,3,Graduate,Unknown,Unknown,33,34516,1858,4197,67
814092858,Existing Customer,49,F,3,Graduate,Unknown,Unknown,44,2222,694,4372,65
708355683,Existing Customer,46,F,4,Graduate,Married,Unknown,38,16815,0,2976,65
720303933,Existing Customer,40,M,2,Graduate,Married,$80K - $120K,36,3340,1282,4526,82
708665133,Existing Customer,40,M,2,Graduate,Married,$80K - $120K,28,3654,1172,4003,67
828236133,Existing Customer,49,M,2,Graduate,Married,$40K - $60K,45,10541,1387,4269,92
712000758,Existing Customer,51,M,4,Uneducated,Single,$120K +,39,34516,1959,3997,54
715378383,Existing Customer,43,F,4,Graduate,Single,Unknown,36,34516,1893,3639,76
769985883,Existing Customer,45,M,2,Graduate,Single,$80K - $120K,39,1613,0,3549,65
716971833,Existing Customer,40,F,2,Uneducated,Married,Unknown,29,13126,0,4496,61
801373833,Existing Customer,49,M,4,College,Divorced,$40K - $60K,43,1922,710,2920,46
716040783,Existing Customer,45,F,3,Graduate,Unknown,Less than $40K,36,14521,0,4178,66
827055333,Existing Customer,43,M,3,Graduate,Single,$40K - $60K,39,8513,1042,2015,37
772116408,Existing Customer,50,M,1,High School,Single,$40K - $60K,39,2421,1029,2377,56
734924658,Existing Customer,47,F,5,High School,Married,Less than $40K,36,1478,792,4123,67
711775383,Existing Customer,63,M,1,Graduate,Single,$60K - $80K,36,2466,0,4059,66
715019058,Existing Customer,30,F,2,Post-Graduate,Divorced,Less than $40K,36,2501,1845,2933,65
780715683,Existing Customer,41,M,3,Doctorate,Single,$60K - $80K,30,13602,0,3582,69
827341383,Existing Customer,38,M,3,Graduate,Single,Less than $40K,34,3094,1317,3607,81
708757233,Existing Customer,44,F,2,High School,Married,Less than $40K,32,2485,1489,3697,77
710504283,Existing Customer,50,M,1,Uneducated,Married,$80K - $120K,39,14817,1463,4014,70
713919183,Existing Customer,50,M,3,Unknown,Married,$80K - $120K,39,13824,1582,4630,74
713171358,Existing Customer,46,F,4,College,Single,Less than $40K,36,1438.3,0,3880,74
773140683,Existing Customer,51,M,0,Unknown,Married,$60K - $80K,43,3797,1202,4191,65
716358033,Existing Customer,53,F,1,Graduate,Single,Less than $40K,43,6189,0,5004,65
826410708,Existing Customer,40,M,4,Unknown,Married,$60K - $80K,36,22956,1407,5554,64
789717708,Existing Customer,49,F,1,Unknown,Married,$40K - $60K,37,3943,1135,4180,82
711679533,Existing Customer,54,M,2,Post-Graduate,Divorced,$120K +,43,5569,968,2600,60
711342483,Existing Customer,50,M,1,College,Married,$80K - $120K,36,2418,1720,3896,58
720242733,Existing Customer,45,M,4,Unknown,Single,Less than $40K,36,1963,1549,3718,75
721213833,Existing Customer,46,F,2,High School,Unknown,Unknown,32,7966,1423,3780,75
756624183,Existing Customer,51,F,3,Graduate,Married,Less than $40K,44,7742,2024,3507,69
717622308,Existing Customer,63,F,0,High School,Single,Less than $40K,36,2074,1688,4232,75
744307008,Existing Customer,51,M,1,Uneducated,Married,$60K - $80K,44,4988,0,3890,74
708871158,Existing Customer,60,M,1,Graduate,Single,$60K - $80K,42,28701,0,3516,57
710979033,Existing Customer,30,M,0,Unknown,Single,$40K - $60K,20,6607,2517,3046,73
818903583,Existing Customer,44,M,5,Uneducated,Divorced,$60K - $80K,39,16034,1597,3628,59
712980333,Existing Customer,33,M,3,Graduate,Divorced,$60K - $80K,36,24149,1848,2584,66
717655458,Existing Customer,40,F,2,Uneducated,Unknown,$40K - $60K,28,16903,1507,3819,61
822112383,Existing Customer,52,M,3,College,Married,$60K - $80K,48,1438.3,0,3769,73
719184783,Existing Customer,51,F,1,Graduate,Single,Unknown,41,9352,1429,3536,71
715857183,Existing Customer,46,M,2,College,Single,$60K - $80K,36,4939,1296,2150,43
802031583,Existing Customer,53,M,2,Uneducated,Single,$80K - $120K,47,22855,0,3711,83
711529383,Existing Customer,47,F,3,Graduate,Married,$40K - $60K,41,6602,1224,3163,73
712988958,Existing Customer,42,M,4,Graduate,Single,$60K - $80K,33,2021,1731,3253,62
713005908,Existing Customer,47,F,2,Graduate,Married,$40K - $60K,36,2255,1733,4772,83
712236483,Existing Customer,41,F,2,Graduate,Single,Less than $40K,36,15704,1991,4487,71
711852783,Existing Customer,46,M,2,Unknown,Married,$60K - $80K,36,5746,1572,3446,56
780056733,Existing Customer,36,M,3,Unknown,Single,$40K - $60K,22,8436,2517,2627,63
716014983,Existing Customer,56,F,3,High School,Single,Less than $40K,48,8340,1902,3755,77
712521783,Existing Customer,54,M,3,Graduate,Unknown,$80K - $120K,47,15108,1288,3713,65
780045708,Existing Customer,42,F,3,Graduate,Single,$40K - $60K,26,15104,1204,4259,79
719488008,Existing Customer,39,F,1,Graduate,Married,Less than $40K,36,2490,1281,1902,34
771575058,Existing Customer,45,M,1,Graduate,Married,Less than $40K,33,2009,1795,3172,55
779709033,Existing Customer,46,M,4,Unknown,Married,$60K - $80K,29,5735,2410,3908,75
709716258,Existing Customer,48,M,3,High School,Unknown,$80K - $120K,36,7633,1707,1807,58
737986083,Existing Customer,46,M,3,High School,Single,$60K - $80K,39,23642,2049,3139,54
713343333,Existing Customer,42,M,3,Unknown,Married,$40K - $60K,29,6698,1327,4065,77
779331558,Existing Customer,45,F,2,Unknown,Single,Less than $40K,27,1438.3,0,2598,59
714973758,Existing Customer,50,F,3,Graduate,Single,Less than $40K,36,1438.3,1002,2004,25
718009158,Existing Customer,50,F,3,Uneducated,Single,Less than $40K,41,2563,1860,3774,83
789597408,Existing Customer,39,F,1,Post-Graduate,Single,$40K - $60K,32,17814,0,4712,76
712165308,Existing Customer,45,F,2,Doctorate,Single,Unknown,36,7738,947,4255,61
719341683,Existing Customer,42,M,2,Unknown,Married,$120K +,31,34516,1067,4281,72
708637758,Existing Customer,49,F,3,Graduate,Single,Unknown,37,17345,545,3523,64
779974758,Existing Customer,51,M,2,College,Single,$120K +,40,8706,868,3203,54
821815458,Existing Customer,48,M,3,High School,Single,$60K - $80K,44,19272,1519,3398,67
711708408,Existing Customer,52,F,3,High School,Married,Unknown,43,4798,0,3967,72
715682208,Existing Customer,49,M,3,Doctorate,Married,$80K - $120K,36,9549,0,4629,76
719914908,Existing Customer,37,M,2,Uneducated,Divorced,Less than $40K,36,11568,1846,1701,44
714744783,Existing Customer,48,F,3,Unknown,Married,Less than $40K,36,6197,1219,3825,67
710809833,Existing Customer,40,M,3,Graduate,Married,$80K - $120K,27,34516,0,3193,53
720942333,Existing Customer,49,M,2,Unknown,Married,$40K - $60K,36,5137,0,2043,52
709423158,Existing Customer,46,M,4,Graduate,Single,$80K - $120K,26,1791,1337,3592,46
718307433,Existing Customer,50,F,0,Graduate,Single,Less than $40K,36,7238,2111,2025,36
772607433,Existing Customer,50,M,3,High School,Married,$80K - $120K,40,4514,2016,4107,59
801709308,Existing Customer,44,F,4,Uneducated,Married,Unknown,38,5366,968,4558,56
778502958,Existing Customer,47,M,3,Unknown,Divorced,$60K - $80K,35,29812,2031,2385,50
806656083,Existing Customer,48,F,2,Graduate,Married,$40K - $60K,43,9559,1514,4064,70
823635033,Existing Customer,49,F,2,High School,Married,Less than $40K,45,8353,1535,4200,83
718739508,Existing Customer,51,F,5,Unknown,Married,Less than $40K,39,5455,1217,3863,67
709272333,Existing Customer,59,F,1,Uneducated,Unknown,Less than $40K,45,9899,2023,4579,73
721538883,Existing Customer,45,M,4,Graduate,Single,$40K - $60K,37,15578,0,4449,81
718835583,Existing Customer,50,F,1,Graduate,Married,Unknown,41,15641,2379,3769,76
827970933,Existing Customer,46,F,4,Graduate,Married,Less than $40K,42,3504,1698,4439,70
719888358,Existing Customer,47,M,1,Unknown,Divorced,$80K - $120K,38,18432,1422,2748,58
717030633,Existing Customer,46,M,4,College,Single,$60K - $80K,34,2369,1405,3034,51
716332533,Existing Customer,38,F,3,Unknown,Unknown,$40K - $60K,36,3509,1819,4712,84
822964683,Existing Customer,51,F,1,Graduate,Single,Less than $40K,47,2469,1491,4351,62
719335233,Existing Customer,47,F,3,Uneducated,Married,Less than $40K,27,14335,938,3610,75
779683683,Existing Customer,47,M,3,High School,Single,$40K - $60K,31,4005,1985,2344,34
712653183,Existing Customer,49,F,4,Unknown,Single,Less than $40K,36,1976,1694,3675,81
788912658,Existing Customer,44,F,2,Unknown,Married,Less than $40K,30,3734,0,3144,62
711396483,Existing Customer,40,M,2,Graduate,Single,$40K - $60K,36,6033,0,4505,74
789220008,Existing Customer,56,M,3,High School,Married,$80K - $120K,45,4531,0,1425,27
716436483,Existing Customer,45,F,3,Uneducated,Unknown,Less than $40K,36,6245,0,2521,50
